2025-12-04	71.2000
2025-12-05	72.1250
2025-12-06	76.2000
2025-12-08	70.0000
2025-12-09	73.0000
2025-12-10	72.3529
2025-12-11	62.6667
2025-12-13	73.7500
2025-12-14	75.0000
2025-12-15	74.0000
